ctable,country,year,isic,isiccomb,value,utable,source,unit
14,840,2001,241,241,1000,14,1,$
14,840,2001,2411,2411,1000,14,1,$
14,840,2001,2412,2412,1000,14,1,$
14,840,2001,2413,2413,1000,14,1,$
14,840,2001,242,242,1000,14,1,$
14,840,2001,2421,2421,1000,14,1,$
14,840,2001,2422,2422,1000,14,1,$
14,840,2001,2423,2423,1000,14,1,$
14,840,2001,2424,2424,1000,14,1,$
14,840,2001,2429,2429,1000,14,1,$
14,840,2001,2430,2430,1000,14,1,$
14,840,2001,251,251,1000,14,1,$
14,840,2001,2511,2511,1000,14,1,$
14,840,2001,2519,2519,1000,14,1,$
14,840,2001,2520,2520,1000,14,1,$
14,840,2001,2610,2610,1000,14,1,$
14,840,2001,269,269,1000,14,1,$
14,840,2001,2691,2691,1000,14,1,$
14,840,2001,2692,2692,1000,14,1,$
14,840,2001,2693,2693,1000,14,1,$
14,840,2001,2694,2694,1000,14,1,$
14,840,2001,2695,2695,1000,14,1,$
14,840,2001,2696,2696,1000,14,1,$
14,840,2001,2699,2699,1000,14,1,$
14,840,2001,2710,2710,1000,14,1,$
14,840,2001,2720,2720,1000,14,1,$
14,840,2001,273,273,1000,14,1,$
14,840,2001,2731,2731,1000,14,1,$
14,840,2001,2732,2732,1000,14,1,$
14,840,2001,281,281,1000,14,1,$
14,840,2001,2811,2811,1000,14,1,$
14,840,2001,2812,2812,1000,14,1,$
14,840,2001,2813,2813,1000,14,1,$
14,840,2001,289,289,1000,14,1,$
14,840,2001,2891,2891,1000,14,1,$
14,840,2001,2892,2892,1000,14,1,$
14,840,2001,2893,2893,1000,14,1,$
14,840,2001,2899,2899,1000,14,1,$
14,840,2001,291,291,1000,14,1,$
14,840,2001,2911,2911,1000,14,1,$
14,840,2001,2912,2912,1000,14,1,$
14,840,2001,2913,2913,1000,14,1,$
14,840,2001,2914,2914,1000,14,1,$
14,840,2001,2915,2915,1000,14,1,$
14,840,2001,2919,2919,1000,14,1,$
14,840,2001,292,292,1000,14,1,$
14,840,2001,2921,2921,1000,14,1,$
14,840,2001,2922,2922,1000,14,1,$
14,840,2001,2923,2923,1000,14,1,$
14,840,2001,2924,2924,1000,14,1,$
14,840,2001,2925,2925,1000,14,1,$
14,840,2001,2926,2926,1000,14,1,$
14,840,2001,2927,2927,1000,14,1,$
14,840,2001,2929,2929,1000,14,1,$
14,840,2001,2930,2930,1000,14,1,$
14,840,2001,3000,3000,1000,14,1,$
14,840,2001,3110,3110,1000,14,1,$
14,840,2001,3120,3120,1000,14,1,$
14,840,2001,3130,3130,1000,14,1,$
14,840,2001,3140,3140,1000,14,1,$
14,840,2001,3150,3150,1000,14,1,$
14,840,2001,3190,3190,1000,14,1,$
14,840,2001,3210,3210,1000,14,1,$
14,840,2001,3220,3220,1000,14,1,$
14,840,2001,3230,3230,1000,14,1,$
14,840,2001,331,331,1000,14,1,$
14,840,2001,3311,3311,1000,14,1,$
14,840,2001,3312,3312,1000,14,1,$
14,840,2001,3313,3313,1000,14,1,$
14,840,2001,3320,3320,1000,14,1,$
14,840,2001,3330,3330,1000,14,1,$
14,840,2001,3410,3410,1000,14,1,$
14,840,2001,3420,3420,1000,14,1,$
14,840,2001,3430,3430,1000,14,1,$
14,840,2001,351,351,1000,14,1,$
14,840,2001,3511,3511,1000,14,1,$
14,840,2001,3512,3512,1000,14,1,$
14,840,2001,3520,3520,1000,14,1,$
14,840,2001,3530,3530,1000,14,1,$
14,840,2001,359,359,1000,14,1,$
14,840,2001,3591,3591,1000,14,1,$
14,840,2001,3592,3592,NA,14,0,$
14,840,2001,3599,3599,NA,14,0,$
14,840,2001,3610,3610,1000,14,1,$
14,840,2001,369,369,1000,14,1,$
14,840,2001,3691,3691,1000,14,1,$
14,840,2001,3692,3692,1000,14,1,$
14,840,2001,3693,3693,1000,14,1,$
14,840,2001,3694,3694,1000,14,1,$
14,840,2001,3699,3699,1000,14,1,$
14,840,2001,3710,3710,NA,14,0,$
14,840,2001,3720,3720,NA,14,0,$
14,840,2002,151,151,1000,14,1,$
14,840,2002,1511,1511,1000,14,1,$
14,840,2002,1512,1512,1000,14,1,$
14,840,2002,1513,1513,1000,14,1,$
14,840,2002,1514,1514,1000,14,1,$
14,840,2002,1520,1520,1000,14,1,$
14,840,2002,153,153,1000,14,1,$
14,840,2002,1531,1531,1000,14,1,$
14,840,2002,1532,1532,1000,14,1,$
14,840,2002,1533,1533,1000,14,1,$
14,840,2002,154,154,1000,14,1,$
14,840,2002,1541,1541,1000,14,1,$
14,840,2002,1542,1542,1000,14,1,$
14,840,2002,1543,1543,1000,14,1,$
14,840,2002,1544,1544,1000,14,1,$
14,840,2002,1549,1549,1000,14,1,$
14,840,2002,155,155,1000,14,1,$
14,840,2002,1551,1551,1000,14,1,$
14,840,2002,1552,1552,1000,14,1,$
14,840,2002,1553,1553,1000,14,1,$
14,840,2002,1554,1554,1000,14,1,$
14,840,2002,1600,1600,1000,14,1,$
14,840,2002,171,171,1000,14,1,$
14,840,2002,1711,1711,1000,14,1,$
14,840,2002,1712,1712,1000,14,1,$
14,840,2002,172,172,1000,14,1,$
14,840,2002,1721,1721,1000,14,1,$
14,840,2002,1722,1722,1000,14,1,$
14,840,2002,1723,1723,1000,14,1,$
14,840,2002,1729,1729,1000,14,1,$
14,840,2002,1730,1730,1000,14,1,$
14,840,2002,1810,1810,1000,14,1,$
14,840,2002,1820,1820,NA,14,0,$
14,840,2002,191,191,1000,14,1,$
14,840,2002,1911,1911,1000,14,1,$
14,840,2002,1912,1912,1000,14,1,$
14,840,2002,1920,1920,1000,14,1,$
14,840,2002,2010,2010,1000,14,1,$
14,840,2002,202,202,1000,14,1,$
14,840,2002,2021,2021,1000,14,1,$
14,840,2002,2022,2022,1000,14,1,$
14,840,2002,2023,2023,1000,14,1,$
14,840,2002,2029,2029,1000,14,1,$
14,840,2002,210,210,1000,14,1,$
14,840,2002,2101,2101,1000,14,1,$
14,840,2002,2102,2102,1000,14,1,$
14,840,2002,2109,2109,1000,14,1,$
14,840,2002,221,221,NA,14,0,$
14,840,2002,2211,2211,NA,14,0,$
14,840,2002,2212,2212,NA,14,0,$
14,840,2002,2213,2213,NA,14,0,$
14,840,2002,2219,2219,NA,14,0,$
14,840,2002,222,222,1000,14,1,$
14,840,2002,2221,2221,1000,14,1,$
14,840,2002,2222,2222,1000,14,1,$
14,840,2002,2230,2230,1000,14,1,$
14,840,2002,2310,2310,NA,14,0,$
14,840,2002,2320,2320,1000,14,1,$
14,840,2002,2330,2330,NA,14,0,$
14,840,2002,241,241,1000,14,1,$
14,840,2002,2411,2411,1000,14,1,$
14,840,2002,2412,2412,1000,14,1,$
14,840,2002,2413,2413,1000,14,1,$
14,840,2002,242,242,1000,14,1,$
14,840,2002,2421,2421,1000,14,1,$
14,840,2002,2422,2422,1000,14,1,$
14,840,2002,2423,2423,1000,14,1,$
14,840,2002,2424,2424,1000,14,1,$
14,840,2002,2429,2429,1000,14,1,$
14,840,2002,2430,2430,1000,14,1,$
14,840,2002,251,251,1000,14,1,$
14,840,2002,2511,2511,1000,14,1,$
14,840,2002,2519,2519,1000,14,1,$
14,840,2002,2520,2520,1000,14,1,$
14,840,2002,2610,2610,1000,14,1,$
14,840,2002,269,269,1000,14,1,$
14,840,2002,2691,2691,1000,14,1,$
14,840,2002,2692,2692,1000,14,1,$
14,840,2002,2693,2693,1000,14,1,$
14,840,2002,2694,2694,1000,14,1,$
14,840,2002,2695,2695,1000,14,1,$
14,840,2002,2696,2696,1000,14,1,$
14,840,2002,2699,2699,1000,14,1,$
14,840,2002,2710,2710,1000,14,1,$
14,840,2002,2720,2720,1000,14,1,$
14,840,2002,273,273,1000,14,1,$
14,840,2002,2731,2731,1000,14,1,$
14,840,2002,2732,2732,1000,14,1,$
14,840,2002,281,281,1000,14,1,$
14,840,2002,2811,2811,1000,14,1,$
14,840,2002,2812,2812,1000,14,1,$
14,840,2002,2813,2813,1000,14,1,$
14,840,2002,289,289,1000,14,1,$
14,840,2002,2891,2891,1000,14,1,$
14,840,2002,2892,2892,1000,14,1,$
14,840,2002,2893,2893,1000,14,1,$
14,840,2002,2899,2899,1000,14,1,$
14,840,2002,291,291,1000,14,1,$
14,840,2002,2911,2911,1000,14,1,$
14,840,2002,2912,2912,1000,14,1,$
14,840,2002,2913,2913,1000,14,1,$
14,840,2002,2914,2914,1000,14,1,$
14,840,2002,2915,2915,1000,14,1,$
14,840,2002,2919,2919,1000,14,1,$
14,840,2002,292,292,1000,14,1,$
14,840,2002,2921,2921,1000,14,1,$
14,840,2002,2922,2922,1000,14,1,$
14,840,2002,2923,2923,1000,14,1,$
14,840,2002,2924,2924,1000,14,1,$
14,840,2002,2925,2925,1000,14,1,$
14,840,2002,2926,2926,1000,14,1,$
14,840,2002,2927,2927,1000,14,1,$
14,840,2002,2929,2929,1000,14,1,$
14,840,2002,2930,2930,1000,14,1,$
14,840,2002,3000,3000,1000,14,1,$
14,840,2002,3110,3110,1000,14,1,$
14,840,2002,3120,3120,1000,14,1,$
14,840,2002,3130,3130,1000,14,1,$
14,840,2002,3140,3140,1000,14,1,$
14,840,2002,3150,3150,1000,14,1,$
14,840,2002,3190,3190,1000,14,1,$
14,840,2002,3210,3210,1000,14,1,$
14,840,2002,3220,3220,1000,14,1,$
14,840,2002,3230,3230,1000,14,1,$
14,840,2002,331,331,1000,14,1,$
14,840,2002,3311,3311,1000,14,1,$
14,840,2002,3312,3312,1000,14,1,$
14,840,2002,3313,3313,1000,14,1,$
14,840,2002,3320,3320,1000,14,1,$
14,840,2002,3330,3330,1000,14,1,$
14,840,2002,3410,3410,1000,14,1,$
14,840,2002,3420,3420,1000,14,1,$
14,840,2002,3430,3430,1000,14,1,$
14,840,2002,351,351,1000,14,1,$
14,840,2002,3511,3511,1000,14,1,$
14,840,2002,3512,3512,1000,14,1,$
14,840,2002,3520,3520,1000,14,1,$
14,840,2002,3530,3530,1000,14,1,$
14,840,2002,359,359,1000,14,1,$
14,840,2002,3591,3591,1000,14,1,$
14,840,2002,3592,3592,NA,14,0,$
14,840,2002,3599,3599,NA,14,0,$
14,840,2002,3610,3610,1000,14,1,$
14,840,2002,369,369,1000,14,1,$
14,840,2002,3691,3691,1000,14,1,$
14,840,2002,3692,3692,1000,14,1,$
14,840,2002,3693,3693,1000,14,1,$
14,840,2002,3694,3694,1000,14,1,$
14,840,2002,3699,3699,1000,14,1,$
14,840,2002,3710,3710,NA,14,0,$
14,840,2002,3720,3720,NA,14,0,$
14,840,2003,151,151,1000,14,1,$
14,840,2003,1511,1511,1000,14,1,$
14,840,2003,1512,1512,1000,14,1,$
14,840,2003,1513,1513,1000,14,1,$
14,840,2003,1514,1514,1000,14,1,$
14,840,2003,1520,1520,1000,14,1,$
14,840,2003,153,153,1000,14,1,$
14,840,2003,1531,1531,1000,14,1,$
14,840,2003,1532,1532,1000,14,1,$
14,840,2003,1533,1533,1000,14,1,$
14,840,2003,154,154,1000,14,1,$
14,840,2003,1541,1541,1000,14,1,$
14,840,2003,1542,1542,1000,14,1,$
14,840,2003,1543,1543,1000,14,1,$
14,840,2003,1544,1544,1000,14,1,$
14,840,2003,1549,1549,1000,14,1,$
14,840,2003,155,155,1000,14,1,$
14,840,2003,1551,1551,1000,14,1,$
14,840,2003,1552,1552,1000,14,1,$
14,840,2003,1553,1553,1000,14,1,$
14,840,2003,1554,1554,1000,14,1,$
14,840,2003,1600,1600,1000,14,1,$
14,840,2003,171,171,1000,14,1,$
14,840,2003,1711,1711,1000,14,1,$
14,840,2003,1712,1712,1000,14,1,$
14,840,2003,172,172,1000,14,1,$
14,840,2003,1721,1721,1000,14,1,$
14,840,2003,1722,1722,1000,14,1,$
14,840,2003,1723,1723,1000,14,1,$
14,840,2003,1729,1729,1000,14,1,$
14,840,2003,1730,1730,1000,14,1,$
14,840,2003,1810,1810,1000,14,1,$
14,840,2003,1820,1820,NA,14,0,$
14,840,2003,191,191,1000,14,1,$
14,840,2003,1911,1911,1000,14,1,$
14,840,2003,1912,1912,1000,14,1,$
14,840,2003,1920,1920,1000,14,1,$
14,840,2003,2010,2010,1000,14,1,$
14,840,2003,202,202,1000,14,1,$
14,840,2003,2021,2021,1000,14,1,$
14,840,2003,2022,2022,1000,14,1,$
14,840,2003,2023,2023,1000,14,1,$
14,840,2003,2029,2029,1000,14,1,$
14,840,2003,210,210,1000,14,1,$
14,840,2003,2101,2101,1000,14,1,$
14,840,2003,2102,2102,1000,14,1,$
14,840,2003,2109,2109,1000,14,1,$
14,840,2003,221,221,NA,14,0,$
14,840,2003,2211,2211,NA,14,0,$
14,840,2003,2212,2212,NA,14,0,$
14,840,2003,2213,2213,NA,14,0,$
14,840,2003,2219,2219,NA,14,0,$
14,840,2003,222,222,1000,14,1,$
14,840,2003,2221,2221,1000,14,1,$
14,840,2003,2222,2222,1000,14,1,$
14,840,2003,2230,2230,1000,14,1,$
14,840,2003,2310,2310,NA,14,0,$
14,840,2003,2320,2320,1000,14,1,$
14,840,2003,2330,2330,NA,14,0,$
14,840,2003,241,241,1000,14,1,$
14,840,2003,2411,2411,1000,14,1,$
14,840,2003,2412,2412,1000,14,1,$
14,840,2003,2413,2413,1000,14,1,$
14,840,2003,242,242,1000,14,1,$
14,840,2003,2421,2421,1000,14,1,$
14,840,2003,2422,2422,1000,14,1,$
14,840,2003,2423,2423,1000,14,1,$
14,840,2003,2424,2424,1000,14,1,$
14,840,2003,2429,2429,1000,14,1,$
14,840,2003,2430,2430,1000,14,1,$
14,840,2003,251,251,1000,14,1,$
14,840,2003,2511,2511,1000,14,1,$
14,840,2003,2519,2519,1000,14,1,$
14,840,2003,2520,2520,1000,14,1,$
14,840,2003,2610,2610,1000,14,1,$
14,840,2003,269,269,1000,14,1,$
14,840,2003,2691,2691,1000,14,1,$
14,840,2003,2692,2692,1000,14,1,$
14,840,2003,2693,2693,1000,14,1,$
14,840,2003,2694,2694,1000,14,1,$
14,840,2003,2695,2695,1000,14,1,$
14,840,2003,2696,2696,1000,14,1,$
14,840,2003,2699,2699,1000,14,1,$
14,840,2003,2710,2710,1000,14,1,$
14,840,2003,2720,2720,1000,14,1,$
14,840,2003,273,273,1000,14,1,$
14,840,2003,2731,2731,1000,14,1,$
14,840,2003,2732,2732,1000,14,1,$
14,840,2003,281,281,1000,14,1,$
14,840,2003,2811,2811,1000,14,1,$
14,840,2003,2812,2812,1000,14,1,$
14,840,2003,2813,2813,1000,14,1,$
14,840,2003,289,289,1000,14,1,$
14,840,2003,2891,2891,1000,14,1,$
14,840,2003,2892,2892,1000,14,1,$
14,840,2003,2893,2893,1000,14,1,$
14,840,2003,2899,2899,1000,14,1,$
14,840,2003,291,291,1000,14,1,$
14,840,2003,2911,2911,1000,14,1,$
14,840,2003,2912,2912,1000,14,1,$
14,840,2003,2913,2913,1000,14,1,$
14,840,2003,2914,2914,1000,14,1,$
14,840,2003,2915,2915,1000,14,1,$
14,840,2003,2919,2919,1000,14,1,$
14,840,2003,292,292,1000,14,1,$
14,840,2003,2921,2921,1000,14,1,$
14,840,2003,2922,2922,1000,14,1,$
14,840,2003,2923,2923,1000,14,1,$
14,840,2003,2924,2924,1000,14,1,$
14,840,2003,2925,2925,1000,14,1,$
14,840,2003,2926,2926,1000,14,1,$
14,840,2003,2927,2927,1000,14,1,$
14,840,2003,2929,2929,1000,14,1,$
14,840,2003,2930,2930,1000,14,1,$
14,840,2003,3000,3000,1000,14,1,$
14,840,2003,3110,3110,1000,14,1,$
14,840,2003,3120,3120,1000,14,1,$
14,840,2003,3130,3130,1000,14,1,$
14,840,2003,3140,3140,1000,14,1,$
14,840,2003,3150,3150,1000,14,1,$
14,840,2003,3190,3190,1000,14,1,$
14,840,2003,3210,3210,1000,14,1,$
14,840,2003,3220,3220,1000,14,1,$
14,840,2003,3230,3230,1000,14,1,$
14,840,2003,331,331,1000,14,1,$
14,840,2003,3311,3311,1000,14,1,$
14,840,2003,3312,3312,1000,14,1,$
14,840,2003,3313,3313,1000,14,1,$
14,840,2003,3320,3320,1000,14,1,$
14,840,2003,3330,3330,1000,14,1,$
14,840,2003,3410,3410,1000,14,1,$
14,840,2003,3420,3420,1000,14,1,$
14,840,2003,3430,3430,1000,14,1,$
14,840,2003,351,351,1000,14,1,$
14,840,2003,3511,3511,1000,14,1,$
14,840,2003,3512,3512,1000,14,1,$
14,840,2003,3520,3520,1000,14,1,$
14,840,2003,3530,3530,1000,14,1,$
14,840,2003,359,359,1000,14,1,$
14,840,2003,3591,3591,1000,14,1,$
14,840,2003,3592,3592,NA,14,0,$
14,840,2003,3599,3599,NA,14,0,$
14,840,2003,3610,3610,1000,14,1,$
14,840,2003,369,369,1000,14,1,$
14,840,2003,3691,3691,1000,14,1,$
14,840,2003,3692,3692,1000,14,1,$
14,840,2003,3693,3693,1000,14,1,$
14,840,2003,3694,3694,1000,14,1,$
14,840,2003,3699,3699,1000,14,1,$
14,840,2003,3710,3710,NA,14,0,$
14,840,2003,3720,3720,NA,14,0,$
14,840,2004,151,151,1000,14,1,$
14,840,2004,1511,1511,1000,14,1,$
14,840,2004,1512,1512,1000,14,1,$
14,840,2004,1513,1513,1000,14,1,$
14,840,2004,1514,1514,1000,14,1,$
14,840,2004,1520,1520,1000,14,1,$
14,840,2004,153,153,1000,14,1,$
14,840,2004,1531,1531,1000,14,1,$
14,840,2004,1532,1532,1000,14,1,$
14,840,2004,1533,1533,1000,14,1,$
14,840,2004,154,154,1000,14,1,$
14,840,2004,1541,1541,1000,14,1,$
14,840,2004,1542,1542,1000,14,1,$
14,840,2004,1543,1543,1000,14,1,$
14,840,2004,1544,1544,NA,14,0,$
14,840,2004,1549,1549,1000,14,1,$
14,840,2004,155,155,1000,14,1,$
14,840,2004,1551,1551,1000,14,1,$
14,840,2004,1552,1552,1000,14,1,$
14,840,2004,1553,1553,1000,14,1,$
14,840,2004,1554,1554,1000,14,1,$
14,840,2004,1600,1600,1000,14,1,$
14,840,2004,171,171,1000,14,1,$
14,840,2004,1711,1711,1000,14,1,$
14,840,2004,1712,1712,1000,14,1,$
14,840,2004,172,172,1000,14,1,$
14,840,2004,1721,1721,1000,14,1,$
14,840,2004,1722,1722,1000,14,1,$
14,840,2004,1723,1723,1000,14,1,$
14,840,2004,1729,1729,1000,14,1,$
14,840,2004,1730,1730,1000,14,1,$
14,840,2004,1810,1810,1000,14,1,$
14,840,2004,1820,1820,NA,14,0,$
14,840,2004,191,191,1000,14,1,$
14,840,2004,1911,1911,1000,14,1,$
14,840,2004,1912,1912,1000,14,1,$
14,840,2004,1920,1920,1000,14,1,$
14,840,2004,2010,2010,1000,14,1,$
14,840,2004,202,202,1000,14,1,$
14,840,2004,2021,2021,1000,14,1,$
14,840,2004,2022,2022,1000,14,1,$
14,840,2004,2023,2023,1000,14,1,$
14,840,2004,2029,2029,1000,14,1,$
14,840,2004,210,210,1000,14,1,$
14,840,2004,2101,2101,1000,14,1,$
14,840,2004,2102,2102,1000,14,1,$
14,840,2004,2109,2109,1000,14,1,$
14,840,2004,221,221,NA,14,0,$
14,840,2004,2211,2211,NA,14,0,$
14,840,2004,2212,2212,NA,14,0,$
14,840,2004,2213,2213,NA,14,0,$
14,840,2004,2219,2219,NA,14,0,$
14,840,2004,222,222,1000,14,1,$
14,840,2004,2221,2221,1000,14,1,$
14,840,2004,2222,2222,1000,14,1,$
14,840,2004,2230,2230,1000,14,1,$
14,840,2004,2310,2310,NA,14,0,$
14,840,2004,2320,2320,1000,14,1,$
14,840,2004,2330,2330,NA,14,0,$
14,840,2004,241,241,1000,14,1,$
14,840,2004,2411,2411,1000,14,1,$
14,840,2004,2412,2412,1000,14,1,$
14,840,2004,2413,2413,1000,14,1,$
14,840,2004,242,242,1000,14,1,$
14,840,2004,2421,2421,1000,14,1,$
14,840,2004,2422,2422,1000,14,1,$
14,840,2004,2423,2423,1000,14,1,$
14,840,2004,2424,2424,1000,14,1,$
14,840,2004,2429,2429,1000,14,1,$
14,840,2004,2430,2430,1000,14,1,$
14,840,2004,251,251,1000,14,1,$
14,840,2004,2511,2511,1000,14,1,$
14,840,2004,2519,2519,1000,14,1,$
14,840,2004,2520,2520,1000,14,1,$
14,840,2004,2610,2610,1000,14,1,$
14,840,2004,269,269,1000,14,1,$
14,840,2004,2691,2691,1000,14,1,$
14,840,2004,2692,2692,1000,14,1,$
14,840,2004,2693,2693,1000,14,1,$
14,840,2004,2694,2694,1000,14,1,$
14,840,2004,2695,2695,1000,14,1,$
14,840,2004,2696,2696,1000,14,1,$
14,840,2004,2699,2699,1000,14,1,$
14,840,2004,2710,2710,1000,14,1,$
14,840,2004,2720,2720,1000,14,1,$
14,840,2004,273,273,1000,14,1,$
14,840,2004,2731,2731,1000,14,1,$
14,840,2004,2732,2732,1000,14,1,$
14,840,2004,281,281,1000,14,1,$
14,840,2004,2811,2811,1000,14,1,$
14,840,2004,2812,2812,1000,14,1,$
14,840,2004,2813,2813,1000,14,1,$
14,840,2004,289,289,1000,14,1,$
14,840,2004,2891,2891,1000,14,1,$
14,840,2004,2892,2892,1000,14,1,$
14,840,2004,2893,2893,1000,14,1,$
14,840,2004,2899,2899,1000,14,1,$
14,840,2004,291,291,1000,14,1,$
14,840,2004,2911,2911,1000,14,1,$
14,840,2004,2912,2912,1000,14,1,$
14,840,2004,2913,2913,1000,14,1,$
14,840,2004,2914,2914,1000,14,1,$
14,840,2004,2915,2915,1000,14,1,$
14,840,2004,2919,2919,1000,14,1,$
14,840,2004,292,292,1000,14,1,$
14,840,2004,2921,2921,1000,14,1,$
14,840,2004,2922,2922,1000,14,1,$
14,840,2004,2923,2923,1000,14,1,$
14,840,2004,2924,2924,1000,14,1,$
14,840,2004,2925,2925,NA,14,0,$
14,840,2004,2926,2926,NA,14,0,$
14,840,2004,2927,2927,1000,14,1,$
14,840,2004,2929,2929,1000,14,1,$
14,840,2004,2930,2930,1000,14,1,$
14,840,2004,3000,3000,1000,14,1,$
14,840,2004,3110,3110,1000,14,1,$
14,840,2004,3120,3120,1000,14,1,$
14,840,2004,3130,3130,1000,14,1,$
14,840,2004,3140,3140,1000,14,1,$
14,840,2004,3150,3150,1000,14,1,$
14,840,2004,3190,3190,1000,14,1,$
14,840,2004,3210,3210,1000,14,1,$
14,840,2004,3220,3220,1000,14,1,$
14,840,2004,3230,3230,1000,14,1,$
14,840,2004,331,331,1000,14,1,$
14,840,2004,3311,3311,1000,14,1,$
14,840,2004,3312,3312,1000,14,1,$
14,840,2004,3313,3313,1000,14,1,$
14,840,2004,3320,3320,1000,14,1,$
14,840,2004,3330,3330,1000,14,1,$
14,840,2004,3410,3410,1000,14,1,$
14,840,2004,3420,3420,1000,14,1,$
14,840,2004,3430,3430,1000,14,1,$
14,840,2004,351,351,1000,14,1,$
14,840,2004,3511,3511,1000,14,1,$
14,840,2004,3512,3512,1000,14,1,$
14,840,2004,3520,3520,1000,14,1,$
14,840,2004,3530,3530,1000,14,1,$
14,840,2004,359,359,1000,14,1,$
14,840,2004,3591,3591,1000,14,1,$
14,840,2004,3592,3592,NA,14,0,$
14,840,2004,3599,3599,NA,14,0,$
14,840,2004,3610,3610,1000,14,1,$
14,840,2004,369,369,1000,14,1,$
14,840,2004,3691,3691,1000,14,1,$
14,840,2004,3692,3692,1000,14,1,$
14,840,2004,3693,3693,1000,14,1,$
14,840,2004,3694,3694,1000,14,1,$
14,840,2004,3699,3699,1000,14,1,$
14,840,2004,3710,3710,NA,14,0,$
14,840,2004,3720,3720,NA,14,0,$
14,840,2005,151,151,1000,14,1,$
14,840,2005,1511,1511,1000,14,1,$
14,840,2005,1512,1512,1000,14,1,$
14,840,2005,1513,1513,1000,14,1,$
14,840,2005,1514,1514,1000,14,1,$
14,840,2005,1520,1520,1000,14,1,$
14,840,2005,153,153,1000,14,1,$
14,840,2005,1531,1531,1000,14,1,$
14,840,2005,1532,1532,1000,14,1,$
14,840,2005,1533,1533,1000,14,1,$
14,840,2005,154,154,1000,14,1,$
14,840,2005,1541,1541,1000,14,1,$
14,840,2005,1542,1542,1000,14,1,$
14,840,2005,1543,1543,1000,14,1,$
14,840,2005,1544,1544,NA,14,0,$
14,840,2005,1549,1549,1000,14,1,$
14,840,2005,155,155,1000,14,1,$
14,840,2005,1551,1551,1000,14,1,$
14,840,2005,1552,1552,1000,14,1,$
14,840,2005,1553,1553,1000,14,1,$
14,840,2005,1554,1554,1000,14,1,$
14,840,2005,1600,1600,1000,14,1,$
14,840,2005,171,171,1000,14,1,$
14,840,2005,1711,1711,1000,14,1,$
14,840,2005,1712,1712,1000,14,1,$
14,840,2005,172,172,1000,14,1,$
14,840,2005,1721,1721,1000,14,1,$
14,840,2005,1722,1722,1000,14,1,$
14,840,2005,1723,1723,1000,14,1,$
14,840,2005,1729,1729,1000,14,1,$
14,840,2005,1730,1730,1000,14,1,$
14,840,2005,1810,1810,1000,14,1,$
14,840,2005,1820,1820,NA,14,0,$
14,840,2005,191,191,1000,14,1,$
14,840,2005,1911,1911,1000,14,1,$
14,840,2005,1912,1912,1000,14,1,$
14,840,2005,1920,1920,1000,14,1,$
14,840,2005,2010,2010,1000,14,1,$
14,840,2005,202,202,1000,14,1,$
14,840,2005,2021,2021,1000,14,1,$
14,840,2005,2022,2022,1000,14,1,$
14,840,2005,2023,2023,1000,14,1,$
14,840,2005,2029,2029,1000,14,1,$
14,840,2005,210,210,1000,14,1,$
14,840,2005,2101,2101,1000,14,1,$
14,840,2005,2102,2102,1000,14,1,$
14,840,2005,2109,2109,1000,14,1,$
14,840,2005,221,221,NA,14,0,$
14,840,2005,2211,2211,NA,14,0,$
14,840,2005,2212,2212,NA,14,0,$
14,840,2005,2213,2213,NA,14,0,$
14,840,2005,2219,2219,NA,14,0,$
14,840,2005,222,222,1000,14,1,$
14,840,2005,2221,2221,1000,14,1,$
14,840,2005,2222,2222,1000,14,1,$
14,840,2005,2230,2230,1000,14,1,$
14,840,2005,2310,2310,NA,14,0,$
14,840,2005,2320,2320,1000,14,1,$
14,840,2005,2330,2330,NA,14,0,$
14,840,2005,241,241,1000,14,1,$
14,840,2005,2411,2411,1000,14,1,$
14,840,2005,2412,2412,1000,14,1,$
14,840,2005,2413,2413,1000,14,1,$
14,840,2005,242,242,1000,14,1,$
14,840,2005,2421,2421,1000,14,1,$
14,840,2005,2422,2422,1000,14,1,$
14,840,2005,2423,2423,1000,14,1,$
14,840,2005,2424,2424,1000,14,1,$
14,840,2005,2429,2429,1000,14,1,$
14,840,2005,2430,2430,1000,14,1,$
14,840,2005,251,251,1000,14,1,$
14,840,2005,2511,2511,1000,14,1,$
14,840,2005,2519,2519,1000,14,1,$
14,840,2005,2520,2520,1000,14,1,$
14,840,2005,2610,2610,1000,14,1,$
14,840,2005,269,269,1000,14,1,$
14,840,2005,2691,2691,1000,14,1,$
14,840,2005,2692,2692,1000,14,1,$
14,840,2005,2693,2693,1000,14,1,$
14,840,2005,2694,2694,1000,14,1,$
14,840,2005,2695,2695,1000,14,1,$
14,840,2005,2696,2696,1000,14,1,$
14,840,2005,2699,2699,1000,14,1,$
14,840,2005,2710,2710,1000,14,1,$
14,840,2005,2720,2720,1000,14,1,$
14,840,2005,273,273,1000,14,1,$
14,840,2005,2731,2731,1000,14,1,$
14,840,2005,2732,2732,1000,14,1,$
14,840,2005,281,281,1000,14,1,$
14,840,2005,2811,2811,1000,14,1,$
14,840,2005,2812,2812,1000,14,1,$
14,840,2005,2813,2813,1000,14,1,$
14,840,2005,289,289,1000,14,1,$
14,840,2005,2891,2891,1000,14,1,$
14,840,2005,2892,2892,1000,14,1,$
14,840,2005,2893,2893,1000,14,1,$
14,840,2005,2899,2899,1000,14,1,$
14,840,2005,291,291,1000,14,1,$
14,840,2005,2911,2911,1000,14,1,$
